sample_idx,dataset,model,split,image_id,case_id,resampling_level,base_dice,failure70,failure80,severe50,sprc_cb_score,sam_confidence_risk
92,BUSI,SAM ViT-B,calib,benign (381),benign (381),image,0.9485054505152848,0,0,0,0.2166666666666666,0.0185546875
93,BUSI,SAM ViT-B,test,benign (382),benign (382),image,0.91570620948522,0,0,0,0.3,0.0263671875
94,BUSI,SAM ViT-B,calib,benign (385),benign (385),image,0.8914688976154508,0,0,0,0.2580208333333333,0.025390625
95,BUSI,SAM ViT-B,calib,benign (388),benign (388),image,0.9503963180772498,0,0,0,0.3475,0.03173828125
96,BUSI,SAM ViT-B,calib,benign (390),benign (390),image,0.9658250014122092,0,0,0,0.1484375,0.0166015625
97,BUSI,SAM ViT-B,calib,benign (391),benign (391),image,0.9220900229357868,0,0,0,0.941875,0.1328125
98,BUSI,SAM ViT-B,calib,benign (393),benign (393),image,0.8835536753040781,0,0,0,0.6112500000000001,0.04736328125
99,BUSI,SAM ViT-B,test,benign (397),benign (397),image,0.9300105323956224,0,0,0,0.715875,0.07177734375
100,BUSI,SAM ViT-B,calib,benign (398),benign (398),image,0.9028673076108676,0,0,0,0.7201249999999999,0.05126953125
101,BUSI,SAM ViT-B,test,benign (400),benign (400),image,0.9019277743719438,0,0,0,0.5349999999999999,0.041015625
102,BUSI,SAM ViT-B,calib,benign (401),benign (401),image,0.8035523394458096,0,0,0,0.6916666666666667,0.06298828125
103,BUSI,SAM ViT-B,test,benign (402),benign (402),image,0.8383361126552537,0,0,0,0.6683333333333333,0.05419921875
104,BUSI,SAM ViT-B,test,benign (403),benign (403),image,0.9500821396662608,0,0,0,0.5305,0.04052734375
105,BUSI,SAM ViT-B,test,benign (408),benign (408),image,0.8809664610965953,0,0,0,0.8140624999999999,0.0771484375
106,BUSI,SAM ViT-B,calib,benign (410),benign (410),image,0.897826269408326,0,0,0,0.5791666666666666,0.04736328125
107,BUSI,SAM ViT-B,calib,benign (411),benign (411),image,0.9493782155691785,0,0,0,0.4886875,0.04150390625
108,BUSI,SAM ViT-B,calib,benign (414),benign (414),image,0.9261372855858132,0,0,0,0.7103125,0.04736328125
109,BUSI,SAM ViT-B,test,benign (416),benign (416),image,0.6964631113568333,1,1,0,0.9508333333333332,0.154296875
110,BUSI,SAM ViT-B,calib,benign (421),benign (421),image,0.8719022785735551,0,0,0,0.5466666666666666,0.04638671875
111,BUSI,SAM ViT-B,calib,benign (426),benign (426),image,0.7889013718679571,0,1,0,0.999,0.193359375
112,BUSI,SAM ViT-B,test,benign (429),benign (429),image,0.9054642976870508,0,0,0,0.3015,0.03271484375
113,BUSI,SAM ViT-B,calib,benign (430),benign (430),image,0.8521430382957608,0,0,0,0.7060416666666667,0.06103515625
114,BUSI,SAM ViT-B,test,benign (432),benign (432),image,0.9416165468681452,0,0,0,0.4484375,0.03662109375
115,BUSI,SAM ViT-B,calib,benign (433),benign (433),image,0.8729881035691516,0,0,0,0.3703125,0.03857421875
116,BUSI,SAM ViT-B,test,benign (435),benign (435),image,0.8861671469742274,0,0,0,0.4471666666666666,0.04296875
117,BUSI,SAM ViT-B,calib,benign (44),benign (44),image,0.9155507945010574,0,0,0,0.234,0.01806640625
118,BUSI,SAM ViT-B,test,benign (46),benign (46),image,0.897372557826415,0,0,0,0.2713541666666667,0.0234375
119,BUSI,SAM ViT-B,calib,benign (47),benign (47),image,0.8194479615097,0,0,0,0.334375,0.03857421875
120,BUSI,SAM ViT-B,test,benign (48),benign (48),image,0.9647186147186202,0,0,0,0.2741666666666666,0.009765625
121,BUSI,SAM ViT-B,test,benign (53),benign (53),image,0.9304937486756404,0,0,0,0.3349999999999999,0.02880859375
122,BUSI,SAM ViT-B,test,benign (55),benign (55),image,0.9348654511344698,0,0,0,0.4024999999999999,0.0341796875
123,BUSI,SAM ViT-B,test,benign (57),benign (57),image,0.8590322580647435,0,0,0,0.255,0.02783203125
124,BUSI,SAM ViT-B,calib,benign (58),benign (58),image,0.6878055225262307,1,1,0,0.6928333333333333,0.07568359375
