sample_idx,dataset,model,split,image_id,case_id,resampling_level,base_dice,failure70,failure80,severe50,sprc_cb_score,sam_confidence_risk
169,BUSI,MedSAM,calib,malignant (208),malignant (208),image,0.9343968237087478,0,0,0,0.6406875,0.4169921875
170,BUSI,MedSAM,calib,malignant (23),malignant (23),image,0.8883906476407483,0,0,0,0.8220000000000001,0.458984375
171,BUSI,MedSAM,calib,malignant (27),malignant (27),image,0.9005156411138532,0,0,0,0.2621666666666667,0.353515625
172,BUSI,MedSAM,calib,malignant (29),malignant (29),image,0.852860791254105,0,0,0,0.5482291666666667,0.40771484375
173,BUSI,MedSAM,test,malignant (33),malignant (33),image,0.8113267050641683,0,0,0,0.5466666666666666,0.40576171875
174,BUSI,MedSAM,test,malignant (36),malignant (36),image,0.6633980843625927,1,1,0,0.6335625,0.4189453125
175,BUSI,MedSAM,test,malignant (37),malignant (37),image,0.7901710781149298,0,1,0,0.59625,0.41552734375
176,BUSI,MedSAM,test,malignant (41),malignant (41),image,0.7059594895212022,0,1,0,0.7805,0.43798828125
177,BUSI,MedSAM,test,malignant (45),malignant (45),image,0.8591093505196349,0,0,0,0.4783333333333334,0.3955078125
178,BUSI,MedSAM,test,malignant (47),malignant (47),image,0.8215439779278552,0,0,0,0.6712499999999999,0.427734375
179,BUSI,MedSAM,test,malignant (48),malignant (48),image,0.8856246186034846,0,0,0,0.5793333333333334,0.45458984375
180,BUSI,MedSAM,calib,malignant (52),malignant (52),image,0.8086971394364595,0,0,0,0.635,0.4189453125
181,BUSI,MedSAM,calib,malignant (54),malignant (54),image,0.8806328577482936,0,0,0,0.4998958333333334,0.42236328125
182,BUSI,MedSAM,calib,malignant (6),malignant (6),image,0.8484223736106811,0,0,0,0.3429166666666666,0.380859375
183,BUSI,MedSAM,test,malignant (61),malignant (61),image,0.8754586084985154,0,0,0,0.319375,0.36572265625
184,BUSI,MedSAM,test,malignant (65),malignant (65),image,0.8609330437740754,0,0,0,0.2863333333333333,0.3818359375
185,BUSI,MedSAM,calib,malignant (66),malignant (66),image,0.8844277866201457,0,0,0,0.3591666666666667,0.3798828125
186,BUSI,MedSAM,calib,malignant (69),malignant (69),image,0.8385683380343845,0,0,0,0.485,0.41162109375
187,BUSI,MedSAM,test,malignant (71),malignant (71),image,0.8880900016917689,0,0,0,0.433125,0.388671875
188,BUSI,MedSAM,calib,malignant (74),malignant (74),image,0.8326455754242026,0,0,0,0.5325,0.4462890625
189,BUSI,MedSAM,test,malignant (76),malignant (76),image,0.7254864722725614,0,1,0,0.376875,0.375
190,BUSI,MedSAM,test,malignant (77),malignant (77),image,0.6579757147052876,1,1,0,0.448125,0.4111328125
191,BUSI,MedSAM,calib,malignant (78),malignant (78),image,0.6092334515297266,1,1,0,0.726875,0.46728515625
192,BUSI,MedSAM,calib,malignant (84),malignant (84),image,0.8718338014626038,0,0,0,0.7116666666666667,0.42822265625
193,BUSI,MedSAM,test,malignant (85),malignant (85),image,0.91139026804694,0,0,0,0.4616666666666666,0.375
194,BUSI,MedSAM,calib,malignant (88),malignant (88),image,0.8931017337888509,0,0,0,0.2566666666666666,0.38037109375
195,BUSI,MedSAM,test,malignant (90),malignant (90),image,0.7101609160421869,0,1,0,0.7915,0.4521484375
196,BUSI,MedSAM,test,malignant (92),malignant (92),image,0.7561533145500622,0,1,0,0.75025,0.4619140625
197,BUSI,MedSAM,calib,malignant (93),malignant (93),image,0.8554555165573241,0,0,0,0.6716666666666666,0.42626953125
198,BUSI,MedSAM,calib,malignant (96),malignant (96),image,0.7725255284149339,0,1,0,0.3905,0.36328125
199,BUSI,MedSAM,calib,malignant (97),malignant (97),image,0.7379222709727231,0,1,0,0.498875,0.375
